Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1350;2285;2948;0;3605;65535 
1319;2290;2932;0;3605;65535 
1359;2295;2918;0;3605;65535 
1294;2300;2914;0;3605;65535 
1313;2304;2910;0;3605;65535 
1312;2309;2929;0;3605;65535 
1297;2314;2917;0;3605;65535 
1317;2319;2912;0;3605;65535 
1250;2324;2908;0;3605;65535 
1295;2328;2942;0;3605;65535 
1279;2333;2915;0;3605;65535 
1261;2338;2913;0;3605;65535 
1294;2343;2908;0;3605;65535 
1326;2348;2945;0;3605;65535 
1306;2352;2929;0;3605;65535 
1312;2357;2913;0;3605;65535 
1241;2362;2903;0;3605;65535 
1278;2367;2951;0;3605;65535 
1257;2372;2930;0;3605;65535 
1326;2376;2911;0;3605;65535 
1275;2381;2910;0;3605;65535 
1296;2386;2947;0;3605;65535 
1332;2391;2931;0;3605;65535 
1289;2396;2918;0;3605;65535 
1335;2400;2915;0;3605;65535 
1303;2405;2947;0;3605;65535 
1307;2410;2930;0;3605;65535 
1361;2415;2919;0;3605;65535 
1333;2420;2914;0;3605;65535 
1334;2424;2904;0;3605;65535 
1315;2429;2929;0;3605;65535 
1332;2434;2910;0;3605;65535 
1354;2439;2920;0;3605;65535 
1309;2444;2908;0;3605;65535 
1348;2448;2945;0;3605;65535 
1347;2453;2916;0;3605;65535 
1349;2458;2911;0;3605;65535 
1348;2463;2906;0;3605;65535 
1320;2468;2943;0;3605;65535 
1314;2472;2926;0;3605;65535 
1328;2477;2910;0;3605;65535 
1301;2483;2905;0;3605;65535 
1360;2488;2942;0;3605;65535 
1330;2492;2925;0;3605;65535 
1380;2497;2908;0;3605;65535 
1305;2501;2903;0;3605;65535 
1339;2507;2940;0;3605;65535 
1353;2512;2923;0;3605;65535 
1345;2516;2911;0;3605;65535 
1352;2521;2902;0;3605;65535 
1298;2526;2933;0;3605;65535 
1320;2531;2927;0;3605;65535 
1341;2536;2909;0;3605;65535 
1319;2540;2906;0;3605;65535 
1337;2545;2937;0;3605;65535 
1302;2550;2920;0;3605;65535 
1368;2555;2908;0;3605;65535 
1328;2560;2902;0;3605;65535 
1332;2564;2899;0;3605;65535 
1340;2569;2918;0;3605;65535 
1304;2574;2904;0;3605;65535 
1324;2579;2898;0;3605;65535 
1306;2584;2897;0;3605;65535 
1341;2588;2938;0;3605;65535 
1333;2593;2904;0;3605;65535 
1342;2598;2900;0;3605;65535 
1328;2603;2896;0;3605;65535 
1348;2608;2928;0;3605;65535 
1328;2612;2919;0;3605;65535 
1371;2617;2899;0;3605;65535 
1316;2622;2894;0;3605;65535 
1373;2627;2931;0;3605;65535 
1321;2632;2915;0;3605;65535 
1348;2636;2902;0;3605;65535 
1297;2641;2894;0;3605;65535 
1341;2647;2930;0;3605;65535 
1382;2652;2914;0;3605;65535 
