Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1619;3510;416;0;2248;65535 
1600;3506;422;0;2248;65535 
1524;3502;421;0;2248;65535 
1625;3499;424;0;2248;65535 
1657;3495;425;0;2248;65535 
1630;3491;415;0;2248;65535 
1576;3487;423;0;2248;65535 
1568;3484;423;0;2248;65535 
1581;3480;422;0;2248;65535 
1589;3476;423;0;2248;65535 
1541;3473;423;0;2248;65535 
1569;3469;418;0;2248;65535 
1558;3465;421;0;2248;65535 
1511;3461;422;0;2248;65535 
1528;3458;422;0;2248;65535 
1512;3454;423;0;2248;65535 
1628;3450;415;0;2248;65535 
1620;3446;421;0;2248;65535 
1540;3442;420;0;2248;65535 
1602;3438;422;0;2248;65535 
1642;3434;423;0;2248;65535 
1618;3430;414;0;2248;65535 
1561;3427;419;0;2248;65535 
1529;3423;421;0;2248;65535 
1590;3419;419;0;2248;65535 
1534;3415;421;0;2248;65535 
1563;3412;413;0;2248;65535 
1548;3408;418;0;2248;65535 
1575;3404;421;0;2248;65535 
1541;3401;421;0;2248;65535 
1567;3397;418;0;2248;65535 
1511;3393;421;0;2248;65535 
1591;3389;411;0;2248;65535 
1582;3385;419;0;2248;65535 
1507;3382;417;0;2248;65535 
1547;3378;419;0;2248;65535 
1552;3374;420;0;2248;65535 
1631;3370;411;0;2248;65535 
1630;3366;416;0;2248;65535 
1548;3362;418;0;2248;65535 
1568;3358;416;0;2248;65535 
1586;3354;418;0;2248;65535 
1590;3350;410;0;2248;65535 
1559;3347;415;0;2248;65535 
1477;3343;414;0;2248;65535 
1582;3339;417;0;2248;65535 
1588;3335;418;0;2248;65535 
1581;3331;408;0;2248;65535 
1477;3327;416;0;2248;65535 
1517;3324;416;0;2248;65535 
1574;3320;414;0;2248;65535 
1611;3316;418;0;2248;65535 
1527;3312;409;0;2248;65535 
1572;3309;409;0;2248;65535 
1577;3305;413;0;2248;65535 
1526;3301;419;0;2248;65535 
1520;3297;415;0;2248;65535 
1516;3293;418;0;2248;65535 
1636;3290;410;0;2248;65535 
1590;3286;416;0;2248;65535 
1509;3282;417;0;2248;65535 
1554;3278;416;0;2248;65535 
1575;3274;418;0;2248;65535 
1616;3270;411;0;2248;65535 
1606;3266;416;0;2248;65535 
1490;3262;418;0;2248;65535 
1585;3258;417;0;2248;65535 
1591;3254;419;0;2248;65535 
1609;3251;411;0;2248;65535 
1545;3247;415;0;2248;65535 
1486;3243;419;0;2248;65535 
1609;3239;416;0;2248;65535 
1622;3235;420;0;2248;65535 
1574;3232;411;0;2248;65535 
1561;3228;417;0;2248;65535 
1566;3224;417;0;2248;65535 
1528;3220;414;0;2248;65535 
1572;3217;414;0;2248;65535 
1530;3213;422;0;2248;65535 
1618;3209;411;0;2248;65535 
1610;3205;416;0;2248;65535 
1532;3202;417;0;2248;65535 
