Acquisition ... fait 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1359;3935;381;0;8371;65535 
1277;3939;380;0;8371;65535 
1303;3944;378;0;8371;65535 
1189;3948;377;0;8371;65535 
1241;3952;377;0;8371;65535 
1277;3956;381;0;8371;65535 
1255;3960;379;0;8371;65535 
1319;3964;378;0;8371;65535 
1228;3968;377;0;8371;65535 
1305;3972;376;0;8371;65535 
1283;3977;379;0;8371;65535 
1267;3981;377;0;8371;65535 
1275;3985;377;0;8371;65535 
1249;3989;376;0;8371;65535 
1290;3994;381;0;8371;65535 
1252;3998;379;0;8371;65535 
1330;4002;376;0;8371;65535 
1271;4007;377;0;8371;65535 
1280;4011;375;0;8371;65535 
1317;4015;381;0;8371;65535 
1266;4019;378;0;8371;65535 
1344;4024;376;0;8371;65535 
1220;4028;376;0;8371;65535 
1262;4032;376;0;8371;65535 
1267;4036;380;0;8371;65535 
1310;4040;378;0;8371;65535 
1375;4044;376;0;8371;65535 
1294;4048;375;0;8371;65535 
1327;4053;380;0;8371;65535 
1280;4057;378;0;8371;65535 
1315;4061;376;0;8371;65535 
1307;4065;376;0;8371;65535 
1251;4070;375;0;8371;65535 
1332;4074;379;0;8371;65535 
1294;4078;378;0;8371;65535 
1362;4083;376;0;8371;65535 
1277;4087;375;0;8371;65535 
1296;4091;375;0;8371;65535 
1336;4096;380;0;8371;65535 
1254;4100;377;0;8371;65535 
1333;4104;376;0;8371;65535 
1269;4108;375;0;8371;65535 
1302;4112;375;0;8371;65535 
1309;4116;379;0;8371;65535 
1310;4120;377;0;8371;65535 
1335;4124;376;0;8371;65535 
1279;4129;374;0;8371;65535 
1322;4133;379;0;8371;65535 
1248;4137;377;0;8371;65535 
1263;4142;375;0;8371;65535 
1254;4146;375;0;8371;65535 
1255;4150;374;0;8371;65535 
1319;4155;379;0;8371;65535 
1275;4159;377;0;8371;65535 
1330;4163;375;0;8371;65535 
1230;4168;375;0;8371;65535 
1257;4172;374;0;8371;65535 
1278;4176;378;0;8371;65535 
1241;4180;377;0;8371;65535 
1327;4184;375;0;8371;65535 
1275;4188;374;0;8371;65535 
1322;4192;374;0;8371;65535 
1291;4196;379;0;8371;65535 
1295;4201;374;0;8371;65535 
1299;4205;374;0;8371;65535 
1282;4209;374;0;8371;65535 
1325;4214;378;0;8371;65535 
1277;4218;376;0;8371;65535 
1335;4222;374;0;8371;65535 
1264;4227;373;0;8371;65535 
1286;4231;374;0;8371;65535 
1347;4235;377;0;8371;65535 
1283;4240;376;0;8371;65535 
1308;4244;374;0;8371;65535 
1274;4248;373;0;8371;65535 
1291;4252;373;0;8371;65535 
1246;4256;377;0;8371;65535 
1230;4260;375;0;8371;65535 
1287;4264;373;0;8371;65535 
1273;4269;373;0;8371;65535 
1302;4273;377;0;8371;65535 
1211;4277;374;0;8371;65535 
1217;4282;374;0;8371;65535 
1220;4286;373;0;8371;65535 
1222;4290;372;0;8371;65535 
1296;4295;377;0;8371;65535 
1234;4299;375;0;8371;65535 
1307;4303;373;0;8371;65535 
1223;4308;372;0;8371;65535 
1235;4312;373;0;8371;65535 
1219;4316;376;0;8371;65535 
1216;4320;375;0;8371;65535 
1305;4324;373;0;8371;65535 
1273;4328;372;0;8371;65535 
1274;4333;377;0;8371;65535 
1205;4337;375;0;8371;65535 
1235;4341;372;0;8371;65535 
1243;4345;373;0;8371;65535 
1245;4350;371;0;8371;65535 
1294;4354;378;0;8371;65535 
1257;4359;374;0;8371;65535 
1291;4363;373;0;8371;65535 
1201;4367;372;0;8371;65535 
1256;4372;372;0;8371;65535 
1287;4376;377;0;8371;65535 
1248;4380;374;0;8371;65535 
1330;4384;373;0;8371;65535 
1261;4388;372;0;8371;65535 
1280;4392;373;0;8371;65535 
1255;4396;376;0;8371;65535 
1289;4401;372;0;8371;65535 
1327;4405;372;0;8371;65535 
1299;4409;371;0;8371;65535 
1331;4414;377;0;8371;65535 
1277;4418;374;0;8371;65535 
1329;4423;373;0;8371;65535 
1261;4427;372;0;8371;65535 
1301;4431;372;0;8371;65535 
1363;4436;376;0;8371;65535 
1299;4440;374;0;8371;65535 
1350;4444;372;0;8371;65535 
1251;4448;372;0;8371;65535 
1305;4452;372;0;8371;65535 
1312;4456;375;0;8371;65535 
1322;4460;374;0;8371;65535 
1367;4465;371;0;8371;65535 
1317;4469;371;0;8371;65535 
1302;4473;376;0;8371;65535 
1254;4478;373;0;8371;65535 
1324;4482;372;0;8371;65535 
1271;4487;371;0;8371;65535 
1297;4491;369;0;8371;65535 
1325;4495;377;0;8371;65535 
1268;4500;373;0;8371;65535 
1319;4504;371;0;8371;65535 
1237;4508;371;0;8371;65535 
1268;4512;370;0;8371;65535 
1271;4516;375;0;8371;65535 
1316;4520;372;0;8371;65535 
1342;4525;371;0;8371;65535 
1286;4529;370;0;8371;65535 
1310;4533;374;0;8371;65535 
1248;4538;373;0;8371;65535 
1311;4542;370;0;8371;65535 
1261;4547;370;0;8371;65535 
1279;4551;370;0;8371;65535 
1323;4555;374;0;8371;65535 
1273;4560;372;0;8371;65535 
1312;4564;370;0;8371;65535 
1200;4568;370;0;8371;65535 
1272;4572;369;0;8371;65535 
1281;4576;374;0;8371;65535 
1294;4580;372;0;8371;65535 
1360;4585;370;0;8371;65535 
1314;4589;369;0;8371;65535 
1334;4593;373;0;8371;65535 
